skript,~et; pl. ~ ,Singular,ett skript (ett script),obestämd form,ett skripts (ett scripts),obestämd form genitiv,skriptet (scriptet),bestämd form,skriptets (scriptets),bestämd form genitiv,Plural,skript (script),obestämd form,skripts (scripts),obestämd form genitiv,skripten (scripten),bestämd form,skriptens (scriptens),bestämd form genitiv
om|­slag,~et; pl. ~ ,Singular,ett omslag,obestämd form,ett omslags,obestämd form genitiv,omslaget,bestämd form,omslagets,bestämd form genitiv,Plural,omslag,obestämd form,omslags,obestämd form genitiv,omslagen,bestämd form,omslagens,bestämd form genitiv
tilta,~n tiltor ,Singular,en tilta,obestämd form,en tiltas,obestämd form genitiv,tiltan,bestämd form,tiltans,bestämd form genitiv,Plural,tiltor,obestämd form,tiltors,obestämd form genitiv,tiltorna,bestämd form,tiltornas,bestämd form genitiv
tilta,~de ~t ,Finita former,tiltar,presens aktiv,tiltas,presens passiv,tiltade,preteritum aktiv,tiltades,preteritum passiv,tilta,imperativ aktiv,Infinita former,att tilta,infinitiv aktiv,att tiltas,infinitiv passiv,har/hade tiltat,supinum aktiv,har/hade tiltats,supinum passiv,Presens particip,tiltande,Perfekt particip,en tiltad + substantiv,ett tiltat + substantiv,den/det/de tiltade + substantiv
sosse,~n sossar ,Singular,en sosse,obestämd form,en sosses,obestämd form genitiv,sossen,bestämd form,sossens,bestämd form genitiv,Plural,sossar,obestämd form,sossars,obestämd form genitiv,sossarna,bestämd form,sossarnas,bestämd form genitiv
för·­klar·ing,~en ~ar ,Singular,en förklaring,obestämd form,en förklarings,obestämd form genitiv,förklaringen,bestämd form,förklaringens,bestämd form genitiv,Plural,förklaringar,obestämd form,förklaringars,obestämd form genitiv,förklaringarna,bestämd form,förklaringarnas,bestämd form genitiv
fe,~n ~er ,Singular,en fe,obestämd form,en fes,obestämd form genitiv,fen,bestämd form,fens,bestämd form genitiv,Plural,feer,obestämd form,feers,obestämd form genitiv,feerna,bestämd form,feernas,bestämd form genitiv
rätt|­visa,~n ‑visor ,Singular,en rättvisa,obestämd form,en rättvisas,obestämd form genitiv,rättvisan,bestämd form,rättvisans,bestämd form genitiv,Plural,rättvisor,obestämd form,rättvisors,obestämd form genitiv,rättvisorna,bestämd form,rättvisornas,bestämd form genitiv
sam|­tid,~en ~er ,Singular,en samtid,obestämd form,en samtids,obestämd form genitiv,samtiden,bestämd form,samtidens,bestämd form genitiv,Plural,samtider,obestämd form,samtiders,obestämd form genitiv,samtiderna,bestämd form,samtidernas,bestämd form genitiv
norm·­al,~t ~a ,Positiv,en normal + substantiv,ett normalt + substantiv,den/det/de normala + substantiv,den normale + maskulint substantiv,Komparativ,en/ett/den/det/de normalare + substantiv,Superlativ,är normalast,den/det/de normalaste + substantiv
norm·­al,~en ~er ,Singular,en normal,obestämd form,en normals,obestämd form genitiv,normalen,bestämd form,normalens,bestämd form genitiv,Plural,normaler,obestämd form,normalers,obestämd form genitiv,normalerna,bestämd form,normalernas,bestämd form genitiv
kort,n. ~, ~a ,Positiv,en kort + substantiv,ett kort + substantiv,den/det/de korta + substantiv,den korte + maskulint substantiv,Komparativ,en/ett/den/det/de kortare + substantiv,Superlativ,är kortast,den/det/de kortaste + substantiv
kort,~et; pl. ~ ,Singular,ett kort,obestämd form,ett korts,obestämd form genitiv,kortet,bestämd form,kortets,bestämd form genitiv,Plural,kort,obestämd form,korts,obestämd form genitiv,korten,bestämd form,kortens,bestämd form genitiv
tjänst,~en ~er ,Singular,en tjänst,obestämd form,en tjänsts,obestämd form genitiv,tjänsten,bestämd form,tjänstens,bestämd form genitiv,Plural,tjänster,obestämd form,tjänsters,obestämd form genitiv,tjänsterna,bestämd form,tjänsternas,bestämd form genitiv
tam|­tam,~en ~er ,Singular,en tamtam,obestämd form,en tamtams,obestämd form genitiv,tamtamen,bestämd form,tamtamens,bestämd form genitiv,Plural,tamtamer,obestämd form,tamtamers,obestämd form genitiv,tamtamerna,bestämd form,tamtamernas,bestämd form genitiv
tam|­tam,~et ,Singular,ett tamtam,obestämd form,ett tamtams,obestämd form genitiv,tamtamet,bestämd form,tamtamets,bestämd form genitiv
orto·­grafi,~n ~er ,Singular,en ortografi,obestämd form,en ortografis,obestämd form genitiv,ortografin,bestämd form,ortografins,bestämd form genitiv,Plural,ortografier,obestämd form,ortografiers,obestämd form genitiv,ortografierna,bestämd form,ortografiernas,bestämd form genitiv
bo·­ende,~t ~n ,Singular,ett boende,obestämd form,ett boendes,obestämd form genitiv,boendet,bestämd form,boendets,bestämd form genitiv,Plural,boenden,obestämd form,boendens,obestämd form genitiv,boendena,bestämd form,boendenas,bestämd form genitiv
rätt·­stav·­nings|­pro·­gram,~met; pl. ~, best. pl. ~men ,Singular,ett rättstavningsprogram,obestämd form,ett rättstavningsprograms,obestämd form genitiv,rättstavningsprogrammet,bestämd form,rättstavningsprogrammets,bestämd form genitiv,Plural,rättstavningsprogram,obestämd form,rättstavningsprograms,obestämd form genitiv,rättstavningsprogrammen,bestämd form,rättstavningsprogrammens,bestämd form genitiv
o|­väder,ovädret; pl. ~, best. pl. ovädren ,Singular,ett oväder,obestämd form,ett oväders,obestämd form genitiv,ovädret,bestämd form,ovädrets,bestämd form genitiv,Plural,oväder,obestämd form,oväders,obestämd form genitiv,ovädren,bestämd form,ovädrens,bestämd form genitiv
elev,~en ~er ,Singular,en elev,obestämd form,en elevs,obestämd form genitiv,eleven,bestämd form,elevens,bestämd form genitiv,Plural,elever,obestämd form,elevers,obestämd form genitiv,eleverna,bestämd form,elevernas,bestämd form genitiv
ed,~en ~er ,Singular,en ed,obestämd form,en eds,obestämd form genitiv,eden,bestämd form,edens,bestämd form genitiv,Plural,eder,obestämd form,eders,obestämd form genitiv,ederna,bestämd form,edernas,bestämd form genitiv
ed,~et; pl. ~ ,Singular,ett ed,obestämd form,ett eds,obestämd form genitiv,edet,bestämd form,edets,bestämd form genitiv,Plural,ed,obestämd form,eds,obestämd form genitiv,eden,bestämd form,edens,bestämd form genitiv
syfte,~t ~n ,Singular,ett syfte,obestämd form,ett syftes,obestämd form genitiv,syftet,bestämd form,syftets,bestämd form genitiv,Plural,syften,obestämd form,syftens,obestämd form genitiv,syftena,bestämd form,syftenas,bestämd form genitiv
ge·­men·­skap,~en ~er ,Singular,en gemenskap,obestämd form,en gemenskaps,obestämd form genitiv,gemenskapen,bestämd form,gemenskapens,bestämd form genitiv,Plural,gemenskaper,obestämd form,gemenskapers,obestämd form genitiv,gemenskaperna,bestämd form,gemenskapernas,bestämd form genitiv
hinders|­pröv·­ning,~en ~ar ,Singular,en hindersprövning,obestämd form,en hindersprövnings,obestämd form genitiv,hindersprövningen,bestämd form,hindersprövningens,bestämd form genitiv,Plural,hindersprövningar,obestämd form,hindersprövningars,obestämd form genitiv,hindersprövningarna,bestämd form,hindersprövningarnas,bestämd form genitiv
ord|­bok,~en ‑böcker ,Singular,en ordbok,obestämd form,en ordboks,obestämd form genitiv,ordboken,bestämd form,ordbokens,bestämd form genitiv,Plural,ordböcker,obestämd form,ordböckers,obestämd form genitiv,ordböckerna,bestämd form,ordböckernas,bestämd form genitiv
sub·­strat,~et; pl. ~ ,Singular,ett substrat,obestämd form,ett substrats,obestämd form genitiv,substratet,bestämd form,substratets,bestämd form genitiv,Plural,substrat,obestämd form,substrats,obestämd form genitiv,substraten,bestämd form,substratens,bestämd form genitiv
ad·­jekt·­iv,~et; pl. ~ ,Singular,ett adjektiv,obestämd form,ett adjektivs,obestämd form genitiv,adjektivet,bestämd form,adjektivets,bestämd form genitiv,Plural,adjektiv,obestämd form,adjektivs,obestämd form genitiv,adjektiven,bestämd form,adjektivens,bestämd form genitiv
ad·­jekt·­iv,~t ~a ,Positiv,en adjektiv + substantiv,ett adjektivt + substantiv,den/det/de adjektiva + substantiv
eto·­logi,~n ,Singular,en etologi,obestämd form,en etologis,obestämd form genitiv,etologin,bestämd form,etologins,bestämd form genitiv
boost,~en ~ar ,Singular,en boost,obestämd form,en boosts,obestämd form genitiv,boosten,bestämd form,boostens,bestämd form genitiv,Plural,boostar,obestämd form,boostars,obestämd form genitiv,boostarna,bestämd form,boostarnas,bestämd form genitiv
år,~et; pl. ~ ,Singular,ett år,obestämd form,ett års,obestämd form genitiv,året,bestämd form,årets,bestämd form genitiv,Plural,år,obestämd form,års,obestämd form genitiv,åren,bestämd form,årens,bestämd form genitiv
soffa,~n soffor ,Singular,en soffa,obestämd form,en soffas,obestämd form genitiv,soffan,bestämd form,soffans,bestämd form genitiv,Plural,soffor,obestämd form,soffors,obestämd form genitiv,sofforna,bestämd form,soffornas,bestämd form genitiv
pre·­dik|­stol,~en ~ar ,Singular,en predikstol,obestämd form,en predikstols,obestämd form genitiv,predikstolen,bestämd form,predikstolens,bestämd form genitiv,Plural,predikstolar,obestämd form,predikstolars,obestämd form genitiv,predikstolarna,bestämd form,predikstolarnas,bestämd form genitiv
ord|­lista,~n ‑listor ,Singular,en ordlista,obestämd form,en ordlistas,obestämd form genitiv,ordlistan,bestämd form,ordlistans,bestämd form genitiv,Plural,ordlistor,obestämd form,ordlistors,obestämd form genitiv,ordlistorna,bestämd form,ordlistornas,bestämd form genitiv
miss·ion,~en ~er ,Singular,en mission,obestämd form,en missions,obestämd form genitiv,missionen,bestämd form,missionens,bestämd form genitiv,Plural,missioner,obestämd form,missioners,obestämd form genitiv,missionerna,bestämd form,missionernas,bestämd form genitiv
ord|­klass,~en ~er ,Singular,en ordklass,obestämd form,en ordklass,obestämd form genitiv,ordklassen,bestämd form,ordklassens,bestämd form genitiv,Plural,ordklasser,obestämd form,ordklassers,obestämd form genitiv,ordklasserna,bestämd form,ordklassernas,bestämd form genitiv
veder|­vilja,~n ,Singular,en vedervilja,obestämd form,en vederviljas,obestämd form genitiv,vederviljan,bestämd form,vederviljans,bestämd form genitiv
kliv,~et; pl. ~ ,Singular,ett kliv,obestämd form,ett klivs,obestämd form genitiv,klivet,bestämd form,klivets,bestämd form genitiv,Plural,kliv,obestämd form,klivs,obestämd form genitiv,kliven,bestämd form,klivens,bestämd form genitiv
livs|­medel,‑medlet; pl. ~, best. pl. ‑medlen ,Singular,ett livsmedel,obestämd form,ett livsmedels,obestämd form genitiv,livsmedlet,bestämd form,livsmedlets,bestämd form genitiv,Plural,livsmedel,obestämd form,livsmedels,obestämd form genitiv,livsmedlen,bestämd form,livsmedlens,bestämd form genitiv
cens·­or,~n ~er [‑o´r‑] ,Singular,en censor,obestämd form,en censors,obestämd form genitiv,censorn,bestämd form,censorns,bestämd form genitiv,Plural,censorer,obestämd form,censorers,obestämd form genitiv,censorerna,bestämd form,censorernas,bestämd form genitiv
prima·­donna,~n primadonnor ,Singular,en primadonna,obestämd form,en primadonnas,obestämd form genitiv,primadonnan,bestämd form,primadonnans,bestämd form genitiv,Plural,primadonnor,obestämd form,primadonnors,obestämd form genitiv,primadonnorna,bestämd form,primadonnornas,bestämd form genitiv
tum,~men; pl. ~, best. pl. ~men ,Singular,en tum,obestämd form,en tums,obestämd form genitiv,tummen,bestämd form,tummens,bestämd form genitiv,Plural,tum,obestämd form,tums,obestämd form genitiv,tummen,bestämd form,tummens,bestämd form genitiv
kost,~en ,Singular,en kost,obestämd form,en kosts,obestämd form genitiv,kosten,bestämd form,kostens,bestämd form genitiv
kol·­lekt·­iv,~et; pl. ~ ,Singular,ett kollektiv,obestämd form,ett kollektivs,obestämd form genitiv,kollektivet,bestämd form,kollektivets,bestämd form genitiv,Plural,kollektiv,obestämd form,kollektivs,obestämd form genitiv,kollektiven,bestämd form,kollektivens,bestämd form genitiv
kol·­lekt·­iv,~et ~er ,Singular,ett kollektiv,obestämd form,ett kollektivs,obestämd form genitiv,kollektivet,bestämd form,kollektivets,bestämd form genitiv,Plural,kollektiver,obestämd form,kollektivers,obestämd form genitiv,kollektiverna,bestämd form,kollektivernas,bestämd form genitiv
kol·­lekt·­iv,~t ~a ,Positiv,en kollektiv + substantiv,ett kollektivt + substantiv,den/det/de kollektiva + substantiv,den kollektive + maskulint substantiv
kol·­lekt·­iv,~t ~a ,Positiv,en kollektiv + substantiv,ett kollektivt + substantiv,den/det/de kollektiva + substantiv
sam|­syn,~en ,Singular,en samsyn,obestämd form,en samsyns,obestämd form genitiv,samsynen,bestämd form,samsynens,bestämd form genitiv
rubank,~en ~ar ,Singular,en rubank,obestämd form,en rubanks,obestämd form genitiv,rubanken,bestämd form,rubankens,bestämd form genitiv,Plural,rubankar,obestämd form,rubankars,obestämd form genitiv,rubankarna,bestämd form,rubankarnas,bestämd form genitiv
verb|­böj·­ning,~en ~ar ,Singular,en verbböjning,obestämd form,en verbböjnings,obestämd form genitiv,verbböjningen,bestämd form,verbböjningens,bestämd form genitiv,Plural,verbböjningar,obestämd form,verbböjningars,obestämd form genitiv,verbböjningarna,bestämd form,verbböjningarnas,bestämd form genitiv
basalt,~en ,Singular,en basalt,obestämd form,en basalts,obestämd form genitiv,basalten,bestämd form,basaltens,bestämd form genitiv
sem·­em,~et; pl. ~ ,Singular,ett semem,obestämd form,ett semems,obestämd form genitiv,sememet,bestämd form,sememets,bestämd form genitiv,Plural,semem,obestämd form,semems,obestämd form genitiv,sememen,bestämd form,sememens,bestämd form genitiv
sub·­junkt·ion,~en ~er ,Singular,en subjunktion,obestämd form,en subjunktions,obestämd form genitiv,subjunktionen,bestämd form,subjunktionens,bestämd form genitiv,Plural,subjunktioner,obestämd form,subjunktioners,obestämd form genitiv,subjunktionerna,bestämd form,subjunktionernas,bestämd form genitiv
ex·­empel,exemplet; pl. ~, best. pl. exemplen ,Singular,ett exempel,obestämd form,ett exempels,obestämd form genitiv,exemplet,bestämd form,exemplets,bestämd form genitiv,Plural,exempel,obestämd form,exempels,obestämd form genitiv,exemplen,bestämd form,exemplens,bestämd form genitiv
post,~en ~er ,Singular,en post,obestämd form,en posts,obestämd form genitiv,posten,bestämd form,postens,bestämd form genitiv,Plural,poster,obestämd form,posters,obestämd form genitiv,posterna,bestämd form,posternas,bestämd form genitiv
tjäle,~n ,Singular,en tjäle,obestämd form,en tjäles,obestämd form genitiv,tjälen,bestämd form,tjälens,bestämd form genitiv
ob·­strukt·ion,~en ~er ,Singular,en obstruktion,obestämd form,en obstruktions,obestämd form genitiv,obstruktionen,bestämd form,obstruktionens,bestämd form genitiv,Plural,obstruktioner,obestämd form,obstruktioners,obestämd form genitiv,obstruktionerna,bestämd form,obstruktionernas,bestämd form genitiv
bor,~et ,Singular,ett bor,obestämd form,ett bors,obestämd form genitiv,boret,bestämd form,borets,bestämd form genitiv
pro·­blem,~et; pl. ~ ,Singular,ett problem,obestämd form,ett problems,obestämd form genitiv,problemet,bestämd form,problemets,bestämd form genitiv,Plural,problem,obestämd form,problems,obestämd form genitiv,problemen,bestämd form,problemens,bestämd form genitiv
sök·­ande,~n; pl. ~, best. pl. ~na ,Singular,en sökande,obestämd form,en sökandes,obestämd form genitiv,sökanden,bestämd form,sökandens,bestämd form genitiv,Plural,sökande,obestämd form,sökandes,obestämd form genitiv,sökandena,bestämd form,sökandenas,bestämd form genitiv
